,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_ID,Domicile_Name,Date_of_Interview,Status,LOB,Location,Region_ID,Region_Name
7406,3321736,Yes,46,30,E1,23.81,23.81,0.0,No,No,Male,Direct,3,L004,560034,28.0,4,D5,Delhi,2014-01-18,Joined,BFSI,Bangalore,R2,South
7407,3355245,No,33,30,E1,32.35,32.35,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D5,Delhi,2013-04-10,Joined,BFSI,Bangalore,R2,South
7408,3355740,Yes,26,30,E1,25.0,25.0,0.0,No,No,Female,Direct,3,L004,560034,34.0,4,D5,Delhi,2013-05-18,Joined,BFSI,Bangalore,R2,South
7409,3382511,Yes,62,30,E1,28.57,28.57,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D5,Delhi,2014-04-28,Joined,BFSI,Bangalore,R2,South
7410,2926304,No,4,45,E2,41.03,21.79,-19.24,No,No,Male,Direct,7,L004,560034,34.0,4,D13,Madhya Pradesh,2013-07-03,Not Joined,BFSI,Bangalore,R2,South
7411,2136567,No,31,30,E1,25.0,25.0,0.0,No,No,Male,Direct,4,L004,560034,27.0,4,D13,Madhya Pradesh,2014-06-26,Joined,BFSI,Bangalore,R2,South
7412,2164737,No,2,0,E1,54.76,30.95,-23.81,No,No,Male,Direct,4,L004,560034,28.0,4,D13,Madhya Pradesh,2014-07-16,Joined,BFSI,Bangalore,R2,South
7413,2179820,No,1,45,E1,63.27,45.92,-17.35,No,No,Male,Employee Referral,3,L004,560034,28.0,4,D13,Madhya Pradesh,2013-01-29,Not Joined,BFSI,Bangalore,R2,South
7414,2301673,Yes,5,90,E2,30.0,20.0,-10.0,No,No,Male,Direct,6,L004,560034,30.0,4,D13,Madhya Pradesh,2013-07-31,Not Joined,BFSI,Bangalore,R2,South
7415,2348104,No,37,30,E1,113.18,113.18,0.0,No,No,Male,Agency,5,L004,560034,30.0,4,D13,Madhya Pradesh,2013-07-23,Joined,BFSI,Bangalore,R2,South
7416,2351269,No,31,30,E2,48.1,28.35,-19.75,No,No,Male,Agency,8,L004,560034,39.0,4,D13,Madhya Pradesh,2013-07-27,Joined,BFSI,Bangalore,R2,South
7417,2372388,Yes,34,30,E1,25.0,25.0,0.0,No,No,Male,Agency,4,L004,560034,29.0,4,D13,Madhya Pradesh,2013-09-14,Joined,BFSI,Bangalore,R2,South
7418,2372660,Yes,33,30,E1,42.86,30.95,-11.91,No,No,Male,Agency,4,L004,560034,30.0,4,D13,Madhya Pradesh,2013-09-27,Joined,BFSI,Bangalore,R2,South
7419,2424262,Yes,33,30,E2,24.65,24.65,0.0,No,No,Male,Direct,6,L004,560034,34.0,4,D13,Madhya Pradesh,2013-11-19,Joined,BFSI,Bangalore,R2,South
7420,2544627,No,17,30,E1,30.95,23.81,-7.140000000000001,No,No,Male,Direct,3,L004,560034,31.0,4,D13,Madhya Pradesh,2014-02-18,Joined,BFSI,Bangalore,R2,South
7421,2576090,No,38,30,E1,30.95,30.95,0.0,No,No,Female,Direct,3,L004,560034,27.0,4,D13,Madhya Pradesh,2014-01-16,Joined,BFSI,Bangalore,R2,South
7422,2579455,No,3,30,E1,56.25,50.0,-6.25,No,No,Male,Direct,3,L004,560034,27.0,4,D13,Madhya Pradesh,2013-08-15,Joined,BFSI,Bangalore,R2,South
7423,2794245,Yes,41,90,E1,27.23,35.04,7.809999999999999,No,No,Male,Agency,3,L004,560034,25.0,4,D13,Madhya Pradesh,2013-03-29,Joined,BFSI,Bangalore,R2,South
7424,2807832,Yes,1,30,E1,1.85,1.85,0.0,No,No,Female,Agency,3,L004,560034,28.0,4,D13,Madhya Pradesh,2013-04-23,Joined,BFSI,Bangalore,R2,South
7425,2814089,No,17,30,E1,27.78,33.33,5.549999999999997,No,No,Male,Direct,3,L004,560034,25.0,4,D13,Madhya Pradesh,2013-05-05,Joined,BFSI,Bangalore,R2,South
7426,2814150,Yes,39,30,E1,25.0,25.0,0.0,No,No,Male,Agency,3,L004,560034,28.0,4,D13,Madhya Pradesh,2013-05-08,Joined,BFSI,Bangalore,R2,South
7427,2828980,No,1,30,E1,0.0,0.0,0.0,No,No,Female,Employee Referral,3,L004,560034,26.0,4,D13,Madhya Pradesh,2013-03-29,Joined,BFSI,Bangalore,R2,South
7428,2850388,Yes,53,60,E1,48.94,38.3,-10.64,No,No,Male,Agency,4,L004,560034,29.0,4,D13,Madhya Pradesh,2013-05-09,Not Joined,BFSI,Bangalore,R2,South
7429,2866552,No,39,30,E1,72.41,55.17,-17.239999999999995,No,No,Female,Direct,3,L004,560034,26.0,4,D13,Madhya Pradesh,2013-07-05,Joined,BFSI,Bangalore,R2,South
7430,3211776,Yes,101,90,E1,81.82,45.45,-36.36999999999999,No,Yes,Male,Direct,2,L004,560034,25.0,4,D13,Madhya Pradesh,2013-09-28,Joined,BFSI,Bangalore,R2,South
7431,3226081,No,3,90,E2,30.0,30.0,0.0,No,No,Male,Direct,6,L004,560034,31.0,4,D13,Madhya Pradesh,2013-11-21,Joined,BFSI,Bangalore,R2,South
7432,3250394,No,0,90,E2,41.89,41.89,0.0,No,No,Male,Agency,7,L004,560034,30.0,4,D13,Madhya Pradesh,2013-11-02,Joined,BFSI,Bangalore,R2,South
7433,3250415,Yes,31,30,E1,30.0,30.77,0.7699999999999996,No,No,Male,Agency,3,L004,560034,34.0,4,D13,Madhya Pradesh,2013-11-03,Joined,BFSI,Bangalore,R2,South
7434,3250634,Yes,36,30,E1,31.58,31.58,0.0,No,No,Male,Agency,3,L004,560034,28.0,4,D13,Madhya Pradesh,2013-11-12,Joined,BFSI,Bangalore,R2,South
7435,3250812,Yes,77,60,E1,27.91,27.91,0.0,No,No,Female,Direct,3,L004,560034,26.0,4,D13,Madhya Pradesh,2013-11-24,Joined,BFSI,Bangalore,R2,South
7436,3287095,No,70,60,E2,24.26,24.26,0.0,No,No,Female,Direct,7,L004,560034,34.0,4,D13,Madhya Pradesh,2014-01-08,Joined,BFSI,Bangalore,R2,South
7437,3321739,No,5,60,E1,52.63,44.74,-7.890000000000001,No,No,Male,Direct,3,L004,560034,26.0,4,D13,Madhya Pradesh,2014-01-19,Not Joined,BFSI,Bangalore,R2,South
7438,3355739,No,4,60,E2,32.35,32.35,0.0,No,No,Male,Direct,5,L004,560034,34.0,4,D13,Madhya Pradesh,2013-05-16,Not Joined,BFSI,Bangalore,R2,South
7439,3382031,No,29,30,E1,16.98,16.98,0.0,No,No,Female,Direct,3,L004,560034,34.0,4,D13,Madhya Pradesh,2013-07-25,Joined,BFSI,Bangalore,R2,South
7440,3451818,Yes,56,30,E1,28.57,28.57,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D13,Madhya Pradesh,2013-02-20,Joined,BFSI,Bangalore,R2,South
7441,3488688,Yes,42,30,E1,20.37,20.37,0.0,No,No,Male,Agency,5,L004,560034,34.0,4,D13,Madhya Pradesh,2013-03-20,Joined,BFSI,Bangalore,R2,South
7442,3600728,Yes,2,30,E1,78.57,48.81,-29.75999999999999,No,No,Male,Agency,4,L004,560034,34.0,4,D13,Madhya Pradesh,2013-03-29,Joined,BFSI,Bangalore,R2,South
7443,2282418,Yes,35,45,E2,66.67,66.67,0.0,No,No,Male,Agency,7,L004,560034,29.0,4,D4,Chhattisgarh,2013-05-19,Joined,BFSI,Bangalore,R2,South
7444,2283122,No,36,30,E1,42.86,28.57,-14.29,No,No,Female,Direct,3,L004,560034,28.0,4,D4,Chhattisgarh,2013-05-27,Joined,BFSI,Bangalore,R2,South
7445,2344809,Yes,45,30,E1,38.89,18.06,-20.83,No,No,Male,Direct,4,L004,560034,28.0,4,D4,Chhattisgarh,2013-07-08,Joined,BFSI,Bangalore,R2,South
7446,2348036,No,21,30,E1,10.0,10.0,0.0,No,No,Male,Agency,3,L004,560034,27.0,4,D4,Chhattisgarh,2013-07-19,Not Joined,BFSI,Bangalore,R2,South
7447,2357114,No,7,90,E1,62.5,50.0,-12.5,No,No,Male,Agency,3,L004,560034,27.0,4,D4,Chhattisgarh,2013-09-04,Not Joined,BFSI,Bangalore,R2,South
7448,2357258,Yes,4,30,E1,33.33,33.33,0.0,No,No,Female,Agency,5,L004,560034,30.0,4,D4,Chhattisgarh,2013-09-07,Joined,BFSI,Bangalore,R2,South
7449,2372511,No,3,30,E1,50.0,33.33,-16.67,No,No,Male,Agency,3,L004,560034,27.0,4,D4,Chhattisgarh,2013-09-18,Joined,BFSI,Bangalore,R2,South
7450,2375251,No,1,30,E1,14.29,19.05,4.760000000000002,No,No,Male,Direct,3,L004,560034,30.0,4,D4,Chhattisgarh,2013-09-29,Joined,BFSI,Bangalore,R2,South
7451,2386772,Yes,42,30,E1,61.76,47.06,-14.699999999999996,No,No,Male,Direct,3,L004,560034,28.0,4,D4,Chhattisgarh,2013-11-08,Joined,BFSI,Bangalore,R2,South
7452,2394795,Yes,75,30,E2,25.0,16.11,-8.89,No,No,Male,Direct,7,L004,560034,39.0,4,D4,Chhattisgarh,2013-11-19,Joined,BFSI,Bangalore,R2,South
7453,2395381,No,34,30,E1,31.58,20.61,-10.97,No,No,Male,Agency,4,L004,560034,27.0,4,D4,Chhattisgarh,2013-11-23,Joined,BFSI,Bangalore,R2,South
7454,2441333,Yes,46,60,E1,46.67,46.67,0.0,No,No,Male,Employee Referral,3,L004,560034,28.0,4,D4,Chhattisgarh,2014-01-03,Joined,BFSI,Bangalore,R2,South
7455,2544630,No,40,30,E1,23.81,21.43,-2.379999999999999,No,No,Male,Direct,3,L004,560034,32.0,4,D4,Chhattisgarh,2014-02-26,Joined,BFSI,Bangalore,R2,South
7456,2590980,Yes,48,30,E1,30.0,31.58,1.5799999999999983,No,No,Male,Direct,4,L004,560034,30.0,4,D4,Chhattisgarh,2014-07-07,Joined,BFSI,Bangalore,R2,South
7457,2613584,Yes,50,30,E2,13.64,13.64,0.0,No,No,Female,Agency,6,L004,560034,33.0,4,D4,Chhattisgarh,2013-02-18,Not Joined,BFSI,Bangalore,R2,South
7458,2866276,Yes,18,60,E2,31.58,31.58,0.0,No,No,Male,Direct,5,L004,560034,33.0,4,D4,Chhattisgarh,2013-06-30,Joined,BFSI,Bangalore,R2,South
7459,3199852,No,22,30,E1,45.45,45.45,0.0,No,No,Male,Agency,3,L004,560034,26.0,4,D4,Chhattisgarh,2013-08-31,Joined,BFSI,Bangalore,R2,South
7460,3225771,Yes,83,60,E1,47.83,30.43,-17.4,No,No,Male,Direct,5,L004,560034,26.0,4,D4,Chhattisgarh,2013-11-13,Joined,BFSI,Bangalore,R2,South
7461,3250302,No,6,90,E1,30.0,30.0,0.0,No,No,Female,Direct,4,L004,560034,27.0,4,D4,Chhattisgarh,2013-10-28,Not Joined,BFSI,Bangalore,R2,South
7462,3250398,No,15,60,E1,106.9,75.86,-31.040000000000006,No,No,Male,Agency,3,L004,560034,28.0,4,D4,Chhattisgarh,2013-11-02,Joined,BFSI,Bangalore,R2,South
7463,3250432,No,17,30,E1,38.89,33.33,-5.560000000000002,No,No,Female,Agency,3,L004,560034,27.0,4,D4,Chhattisgarh,2013-11-04,Joined,BFSI,Bangalore,R2,South
7464,3250507,No,32,30,E1,38.89,38.89,0.0,No,No,Male,Agency,3,L004,560034,27.0,4,D4,Chhattisgarh,2013-11-07,Joined,BFSI,Bangalore,R2,South
7465,3250658,No,16,60,E1,42.86,42.86,0.0,No,No,Female,Agency,3,L004,560034,27.0,4,D4,Chhattisgarh,2013-11-14,Not Joined,BFSI,Bangalore,R2,South
7466,3257976,No,3,45,E1,77.27,77.27,0.0,No,No,Male,Direct,5,L004,560034,28.0,4,D4,Chhattisgarh,2013-09-20,Joined,BFSI,Bangalore,R2,South
7467,3288988,No,3,60,E1,30.0,20.0,-10.0,No,No,Male,Direct,3,L004,560034,26.0,4,D4,Chhattisgarh,2014-01-15,Not Joined,BFSI,Bangalore,R2,South
7468,3300425,Yes,75,60,E1,57.89,57.89,0.0,No,Yes,Male,Agency,4,L004,560034,29.0,4,D4,Chhattisgarh,2014-02-12,Joined,BFSI,Bangalore,R2,South
7469,3321740,No,39,30,E1,26.47,26.47,0.0,No,No,Male,Direct,3,L004,560034,24.0,4,D4,Chhattisgarh,2014-01-19,Joined,BFSI,Bangalore,R2,South
7470,3382019,No,61,60,E1,44.93,44.93,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D4,Chhattisgarh,2013-05-31,Joined,BFSI,Bangalore,R2,South
7471,3382038,No,39,30,E1,25.0,25.0,0.0,No,No,Male,Direct,4,L004,560034,34.0,4,D4,Chhattisgarh,2013-08-15,Joined,BFSI,Bangalore,R2,South
7472,3382040,Yes,67,60,E1,36.36,36.36,0.0,No,No,Male,Direct,4,L004,560034,34.0,4,D4,Chhattisgarh,2013-09-01,Not Joined,BFSI,Bangalore,R2,South
7473,3451816,No,5,30,E1,52.0,52.0,0.0,No,No,Female,Direct,3,L004,560034,34.0,4,D4,Chhattisgarh,2013-02-19,Joined,BFSI,Bangalore,R2,South
7474,2441279,No,2,60,E2,32.53,19.28,-13.25,No,No,Male,Employee Referral,6,L004,560034,31.0,4,D7,Gujarat,2013-02-09,Not Joined,BFSI,Bangalore,R2,South
7475,2474728,Yes,45,60,E2,25.0,18.75,-6.25,No,No,Male,Direct,7,L004,560034,35.0,4,D7,Gujarat,2013-03-11,Not Joined,BFSI,Bangalore,R2,South
7476,2945577,No,56,90,E2,66.08,55.0,-11.079999999999998,No,No,Male,Agency,8,L004,560034,30.0,4,D7,Gujarat,2013-07-08,Joined,BFSI,Bangalore,R2,South
7477,2164746,No,1,0,E1,61.29,39.78,-21.51,No,No,Male,Direct,3,L004,560034,24.0,4,D7,Gujarat,2014-07-17,Joined,BFSI,Bangalore,R2,South
7478,2225711,No,32,30,E1,38.89,38.89,0.0,No,No,Male,Agency,3,L004,560034,26.0,4,D7,Gujarat,2013-05-31,Joined,BFSI,Bangalore,R2,South
7479,2357288,No,3,75,E2,35.14,28.92,-6.219999999999999,No,No,Male,Agency,6,L004,560034,30.0,4,D7,Gujarat,2013-09-08,Joined,BFSI,Bangalore,R2,South
7480,2372679,No,4,30,E2,22.7,13.94,-8.76,No,No,Male,Agency,8,L004,560034,44.0,4,D7,Gujarat,2013-09-27,Not Joined,BFSI,Bangalore,R2,South
7481,2373028,Yes,15,30,E2,10.0,16.47,6.469999999999999,No,No,Male,Employee Referral,6,L004,560034,30.0,4,D7,Gujarat,2013-09-29,Joined,BFSI,Bangalore,R2,South
7482,2394922,Yes,4,30,E1,96.43,78.57,-17.860000000000014,No,No,Female,Direct,3,L004,560034,27.0,4,D7,Gujarat,2013-11-22,Not Joined,BFSI,Bangalore,R2,South
7483,2394927,Yes,50,30,E1,23.81,21.43,-2.379999999999999,No,No,Male,Agency,5,L004,560034,33.0,4,D7,Gujarat,2013-11-22,Joined,BFSI,Bangalore,R2,South
7484,2419743,Yes,53,30,E1,55.56,55.56,0.0,No,No,Female,Direct,5,L004,560034,35.0,4,D7,Gujarat,2013-10-21,Joined,BFSI,Bangalore,R2,South
7485,2419899,Yes,125,90,E1,34.92,22.22,-12.700000000000005,No,No,Female,Agency,5,L004,560034,28.0,4,D7,Gujarat,2013-10-24,Joined,BFSI,Bangalore,R2,South
7486,2420041,No,35,90,E1,71.43,57.14,-14.290000000000006,No,No,Male,Agency,3,L004,560034,28.0,4,D7,Gujarat,2013-10-27,Not Joined,BFSI,Bangalore,R2,South
7487,2420194,Yes,1,45,E1,38.89,38.89,0.0,No,No,Male,Direct,3,L004,560034,25.0,4,D7,Gujarat,2013-10-31,Not Joined,BFSI,Bangalore,R2,South
7488,2424061,Yes,28,60,E1,25.0,51.01,26.01,No,No,Male,Direct,3,L004,560034,27.0,4,D7,Gujarat,2013-11-15,Not Joined,BFSI,Bangalore,R2,South
7489,2441113,Yes,51,30,E2,10.39,16.88,6.489999999999998,No,No,Male,Direct,6,L004,560034,31.0,4,D7,Gujarat,2013-12-30,Joined,BFSI,Bangalore,R2,South
7490,2483059,Yes,9,30,E2,64.71,52.94,-11.769999999999996,No,No,Male,Agency,6,L004,560034,31.0,4,D7,Gujarat,2014-01-24,Not Joined,BFSI,Bangalore,R2,South
7491,2590541,No,32,30,E1,38.89,38.89,0.0,No,No,Male,Agency,4,L004,560034,28.0,4,D7,Gujarat,2014-06-24,Joined,BFSI,Bangalore,R2,South
7492,2591249,No,36,30,E1,25.0,25.0,0.0,No,No,Male,Direct,3,L004,560034,27.0,4,D7,Gujarat,2014-07-16,Joined,BFSI,Bangalore,R2,South
7493,2609715,No,70,30,E1,62.5,37.5,-25.0,No,No,Male,Direct,3,L004,560034,26.0,4,D7,Gujarat,2013-02-06,Not Joined,BFSI,Bangalore,R2,South
7494,2785530,Yes,70,30,E1,30.43,21.74,-8.690000000000001,No,No,Male,Direct,5,L004,560034,28.0,4,D7,Gujarat,2013-03-15,Joined,BFSI,Bangalore,R2,South
7495,2825036,Yes,73,30,E1,30.0,9.26,-20.74,No,No,Male,Agency,5,L004,560034,33.0,4,D7,Gujarat,2013-03-22,Joined,BFSI,Bangalore,R2,South
7496,3051382,No,2,30,E1,28.57,28.57,0.0,No,No,Male,Direct,4,L004,560034,26.0,4,D7,Gujarat,2013-08-08,Joined,BFSI,Bangalore,R2,South
7497,3234236,Yes,64,60,E1,62.72,62.72,0.0,No,No,Male,Agency,3,L004,560034,26.0,4,D7,Gujarat,2013-12-13,Joined,BFSI,Bangalore,R2,South
7498,3235115,Yes,13,60,E2,33.33,22.22,-11.11,No,No,Male,Employee Referral,7,L004,560034,41.0,4,D7,Gujarat,2013-09-14,Joined,BFSI,Bangalore,R2,South
7499,3250474,No,16,30,E1,32.35,32.35,0.0,No,No,Male,Agency,3,L004,560034,24.0,4,D7,Gujarat,2013-11-07,Joined,BFSI,Bangalore,R2,South
7500,3250535,No,5,30,E1,46.2,46.2,0.0,No,No,Male,Direct,4,L004,560034,27.0,4,D7,Gujarat,2013-11-09,Joined,BFSI,Bangalore,R2,South
7501,3263524,No,4,60,E1,52.17,30.43,-21.74,No,No,Male,Agency,4,L004,560034,29.0,4,D7,Gujarat,2013-10-16,Not Joined,BFSI,Bangalore,R2,South
7502,3304587,Yes,14,90,E2,29.63,29.63,0.0,No,No,Male,Direct,10,L004,560034,36.0,4,D7,Gujarat,2013-12-19,Joined,BFSI,Bangalore,R2,South
7503,3321595,Yes,50,30,E1,37.25,27.45,-9.8,No,No,Male,Direct,3,L004,560034,27.0,4,D7,Gujarat,2014-01-15,Joined,BFSI,Bangalore,R2,South
7504,3321599,Yes,56,60,E1,70.12,70.12,0.0,No,No,Male,Direct,3,L004,560034,26.0,4,D7,Gujarat,2014-01-16,Not Joined,BFSI,Bangalore,R2,South
7505,3321732,No,22,30,E1,30.0,30.0,0.0,No,No,Male,Direct,5,L004,560034,28.0,4,D7,Gujarat,2014-01-18,Joined,BFSI,Bangalore,R2,South
7506,3321746,Yes,9,60,E1,70.59,70.59,0.0,No,No,Male,Agency,3,L004,560034,26.0,4,D7,Gujarat,2014-01-19,Not Joined,BFSI,Bangalore,R2,South
7507,3352113,Yes,64,60,E1,64.02,64.02,0.0,No,No,Male,Direct,4,L004,560034,34.0,4,D7,Gujarat,2013-03-16,Not Joined,BFSI,Bangalore,R2,South
7508,3382027,No,32,30,E1,34.29,34.29,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D7,Gujarat,2013-07-17,Joined,BFSI,Bangalore,R2,South
7509,3382287,No,1,30,E1,19.59,19.59,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D7,Gujarat,2013-11-17,Not Joined,BFSI,Bangalore,R2,South
7510,3457780,No,5,30,E1,31.25,31.25,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D7,Gujarat,2013-01-11,Joined,BFSI,Bangalore,R2,South
7511,3632739,No,21,60,E1,75.68,70.27,-5.410000000000011,No,No,Male,Agency,4,L004,560034,34.0,4,D7,Gujarat,2013-05-07,Joined,BFSI,Bangalore,R2,South
7512,3632819,No,5,30,E2,35.57,35.57,0.0,No,No,Female,Agency,8,L004,560034,34.0,4,D7,Gujarat,2013-05-07,Joined,BFSI,Bangalore,R2,South
7513,2225053,Yes,12,0,E1,18.37,18.37,0.0,No,No,Male,Direct,4,L004,560034,29.0,4,D19,Tamil Nadu,2013-05-25,Joined,BFSI,Bangalore,R2,South
7514,2351527,No,81,90,E2,39.1,25.96,-13.14,No,No,Male,Direct,8,L004,560034,33.0,4,D19,Tamil Nadu,2013-07-28,Not Joined,BFSI,Bangalore,R2,South
7515,2360908,No,1,30,E1,30.0,30.0,0.0,No,No,Female,Direct,5,L004,560034,38.0,4,D19,Tamil Nadu,2013-09-28,Joined,BFSI,Bangalore,R2,South
7516,2372590,No,2,30,E1,70.0,40.0,-30.0,No,No,Male,Agency,4,L004,560034,28.0,4,D19,Tamil Nadu,2013-09-22,Not Joined,BFSI,Bangalore,R2,South
7517,2394781,No,94,90,E2,53.85,61.54,7.689999999999998,No,Yes,Female,Direct,6,L004,560034,37.0,4,D19,Tamil Nadu,2013-11-18,Joined,BFSI,Bangalore,R2,South
7518,2406900,Yes,107,30,E1,42.86,23.81,-19.05,No,No,Male,Direct,4,L004,560034,30.0,4,D19,Tamil Nadu,2013-12-14,Not Joined,BFSI,Bangalore,R2,South
7519,2416519,Yes,52,30,E1,28.57,28.57,0.0,No,No,Male,Agency,3,L004,560034,22.0,4,D19,Tamil Nadu,2013-09-24,Joined,BFSI,Bangalore,R2,South
7520,2419677,No,0,30,E1,30.21,134.38,104.17,No,No,Male,Agency,3,L004,560034,29.0,4,D19,Tamil Nadu,2013-10-16,Joined,BFSI,Bangalore,R2,South
7521,2420413,Yes,110,30,E1,39.53,39.53,0.0,No,No,Male,Direct,3,L004,560034,26.0,4,D19,Tamil Nadu,2013-11-08,Not Joined,BFSI,Bangalore,R2,South
7522,2424500,Yes,11,30,E2,13.21,3.77,-9.44,No,No,Male,Direct,11,L004,560034,38.0,4,D19,Tamil Nadu,2013-11-23,Joined,BFSI,Bangalore,R2,South
7523,2464477,No,2,90,E2,72.41,55.17,-17.239999999999995,No,No,Male,Direct,6,L004,560034,29.0,4,D19,Tamil Nadu,2014-02-23,Not Joined,BFSI,Bangalore,R2,South
7524,2468382,Yes,22,30,E1,27.74,18.61,-9.13,No,No,Male,Agency,3,L004,560034,34.0,4,D19,Tamil Nadu,2014-03-01,Joined,BFSI,Bangalore,R2,South
7525,2474727,Yes,38,30,E1,56.25,50.0,-6.25,No,No,Male,Direct,3,L004,560034,24.0,4,D19,Tamil Nadu,2014-01-12,Joined,BFSI,Bangalore,R2,South
7526,2545265,Yes,33,30,E1,21.74,5.22,-16.52,No,No,Male,Direct,3,L004,560034,27.0,4,D19,Tamil Nadu,2013-01-18,Not Joined,BFSI,Bangalore,R2,South
7527,2604404,No,5,30,E1,18.18,18.18,0.0,No,No,Male,Direct,4,L004,560034,28.0,4,D19,Tamil Nadu,2013-01-07,Joined,BFSI,Bangalore,R2,South
7528,2814142,No,1,30,E1,36.36,36.36,0.0,No,No,Female,Agency,4,L004,560034,27.0,4,D19,Tamil Nadu,2013-05-07,Joined,BFSI,Bangalore,R2,South
7529,2862453,Yes,61,30,E3,14.94,55.17,40.23,No,No,Male,Agency,12,L004,560034,39.0,4,D19,Tamil Nadu,2013-06-20,Joined,BFSI,Bangalore,R2,South
7530,2866253,Yes,6,30,E2,72.41,69.54,-2.8699999999999903,No,No,Male,Direct,6,L004,560034,29.0,4,D19,Tamil Nadu,2013-06-30,Joined,BFSI,Bangalore,R2,South
7531,3034097,No,37,30,E1,77.42,37.1,-40.32,No,No,Female,Direct,3,L004,560034,27.0,4,D19,Tamil Nadu,2013-08-16,Joined,BFSI,Bangalore,R2,South
7532,3041095,Yes,24,30,E1,42.86,42.86,0.0,No,No,Male,Direct,4,L004,560034,29.0,4,D19,Tamil Nadu,2013-07-04,Joined,BFSI,Bangalore,R2,South
7533,3046335,Yes,37,30,E1,65.29,51.52,-13.770000000000003,No,No,Male,Direct,3,L004,560034,27.0,4,D19,Tamil Nadu,2013-07-20,Not Joined,BFSI,Bangalore,R2,South
7534,3046434,Yes,64,90,E1,69.01,66.2,-2.8100000000000023,No,Yes,Male,Agency,3,L004,560034,25.0,4,D19,Tamil Nadu,2013-07-23,Joined,BFSI,Bangalore,R2,South
7535,3230280,No,20,60,E1,30.71,30.71,0.0,No,No,Male,Agency,3,L004,560034,27.0,4,D19,Tamil Nadu,2013-12-05,Joined,BFSI,Bangalore,R2,South
7536,3230508,No,0,60,E1,42.86,42.86,0.0,No,No,Male,Agency,3,L004,560034,25.0,4,D19,Tamil Nadu,2013-12-07,Joined,BFSI,Bangalore,R2,South
7537,3230511,No,42,60,E1,34.53,35.14,0.6099999999999994,No,No,Female,Agency,2,L004,560034,25.0,4,D19,Tamil Nadu,2013-12-07,Not Joined,BFSI,Bangalore,R2,South
7538,3250442,No,0,60,E1,51.52,51.52,0.0,No,No,Female,Agency,3,L004,560034,28.0,4,D19,Tamil Nadu,2013-11-04,Joined,BFSI,Bangalore,R2,South
7539,3250595,Yes,42,30,E1,46.67,33.33,-13.340000000000003,No,No,Male,Agency,4,L004,560034,31.0,4,D19,Tamil Nadu,2013-11-10,Joined,BFSI,Bangalore,R2,South
7540,3262543,No,3,60,E1,71.43,68.57,-2.8600000000000136,No,Yes,Male,Agency,4,L004,560034,28.0,4,D19,Tamil Nadu,2013-09-29,Joined,BFSI,Bangalore,R2,South
7541,3321593,No,7,60,E1,46.88,46.88,0.0,No,No,Male,Direct,3,L004,560034,26.0,4,D19,Tamil Nadu,2014-01-15,Not Joined,BFSI,Bangalore,R2,South
7542,3321594,Yes,75,60,E1,38.89,38.89,0.0,No,No,Male,Direct,3,L004,560034,29.0,4,D19,Tamil Nadu,2014-01-15,Joined,BFSI,Bangalore,R2,South
7543,3321605,No,5,60,E1,20.83,20.83,0.0,No,No,Male,Direct,3,L004,560034,26.0,4,D19,Tamil Nadu,2014-01-16,Not Joined,BFSI,Bangalore,R2,South
7544,3321738,No,39,30,E1,27.03,27.03,0.0,No,No,Male,Direct,3,L004,560034,27.0,4,D19,Tamil Nadu,2014-01-18,Joined,BFSI,Bangalore,R2,South
7545,3382036,No,39,30,E1,40.63,40.63,0.0,No,No,Male,Direct,4,L004,560034,34.0,4,D19,Tamil Nadu,2013-08-12,Joined,BFSI,Bangalore,R2,South
7546,3382295,Yes,66,30,E1,23.32,23.32,0.0,No,No,Female,Direct,3,L004,560034,34.0,4,D19,Tamil Nadu,2014-03-31,Joined,BFSI,Bangalore,R2,South
7547,3382497,No,38,30,E1,31.58,31.58,0.0,No,No,Male,Direct,3,L004,560034,34.0,4,D19,Tamil Nadu,2014-04-13,Joined,BFSI,Bangalore,R2,South
7548,3463201,No,28,45,E1,36.47,36.47,0.0,No,No,Male,Agency,3,L004,560034,34.0,4,D19,Tamil Nadu,2013-01-28,Joined,BFSI,Bangalore,R2,South
7549,2361174,Yes,106,90,E2,38.89,27.31,-11.580000000000002,No,No,Male,Direct,7,L004,560034,31.0,4,D11,Karnataka,2014-07-13,Not Joined,BFSI,Bangalore,R2,South
7550,2110719,No,1,45,E2,52.62,43.9,-8.719999999999999,No,No,Male,Direct,6,L004,560034,31.0,4,D11,Karnataka,2013-05-31,Not Joined,BFSI,Bangalore,R2,South
7551,2191924,No,5,30,E1,50.0,50.0,0.0,No,No,Male,Direct,3,L004,560034,29.0,4,D11,Karnataka,2013-01-04,Joined,BFSI,Bangalore,R2,South
